"","g1","g2","g3","g4","g5","g6","g7","g8","g9","g10","g11","g12","g13","g14","gtot","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","btot","g1SD","g2SD","g3SD","g4SD","g5SD","g6SD","g7SD","g8SD","g9SD","g10SD","g11SD","g12SD","g13SD","g14SD","gtotSD","b1SD","b2SD","b3SD","b4SD","b5SD","b6SD","b7SD","b8SD","b9SD","b10SD","b11SD","b12SD","b13SD","b14SD","btotSD","d1","d2","d3","d4","d5","d6","d7","d8","d9","d10","d11","d12","d13","d14","dtot","dlow1","dlow2","dlow3","dlow4","dlow5","dlow6","dlow7","dlow8","dlow9","dlow10","dlow11","dlow12","dlow13","dlow14","dtotlow","dhigh1","dhigh2","dhigh3","dhigh4","dhigh5","dhigh6","dhigh7","dhigh8","dhigh9","dhigh10","dhigh11","dhigh12","dhigh13","dhigh14","dtothigh","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","ttot","df1","df2","df3","df4","df5","df6","df7","df8","df9","df10","df11","df12","df13","df14","dftot","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","ptot"
"605",5.92,5.57,5.3,5.51,5.15,5.7,5.86,5.42,5.5,5.8,5.45,5.69,5.66,5.63,78.16,4.99,4.35,4.51515151515152,4.39,4.33,4.86,4.91,4.71,4.75,4.64646464646465,4.28,4.74,4.36,4.47,64.4040404040404,0.883976324012211,1.27330794834287,1.34464895347478,1.4106019919871,1.32859004781442,1.06836985235177,1.00523880272553,1.29630399228115,1.0492902844352,1.21439181269781,1.32859004781442,1.17803980313815,1.42290072199239,1.01159939369957,11.7470993625807,1.32188264886628,1.57874134753741,1.52103372719276,1.58843675137895,1.58945387991084,1.58286276898995,1.37138873799775,1.62241246981839,1.47966007562343,1.54069379622863,1.56398868476105,1.61820451692172,1.81196918385284,1.47336624123403,12.5770435446842,0.827069005346321,0.850661049066986,0.546892334879399,0.745596320135427,0.559787923608719,0.62206278578738,0.79013013380129,0.483506631399056,0.584724978153615,0.832067683925074,0.806301189990661,0.671217731119077,0.797990740098779,0.91790115681324,1.1305918041582,0.537215877794222,0.560121748316466,0.263150984279348,0.4579823707085,0.276502857808139,0.337449542981974,0.501317446824959,0.201676378574955,0.300923107294652,0.541336488083803,0.51703813833047,0.385468237406521,0.508960133302145,0.62531472771895,0.829907719331374,1.11499239908613,1.13922416000298,0.829294430171588,1.03144577735457,0.8417113116986,0.905175563814633,1.07708709272704,0.764149887308954,0.867109164374633,1.12084941583847,1.09367592662107,0.955359834769829,1.08514974209283,1.20838253252079,1.42878648123967,5.84826102189597,6.01508196286528,3.85738418468506,5.27216213995496,3.95829836810063,4.39864814154051,5.58706375630727,3.41890817810937,4.13462997181577,5.86880546656023,5.70141039121179,4.74622609326948,5.64264663647919,6.49054132441619,7.97437935504454,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.0000000202433895112195,0.00000000854328516096021,0.000155192758372261,0.000000351265363657458,0.000105184493928823,0.0000177749085904854,0.0000000756670282588774,0.000763304657014192,0.0000524894522683568,0.0000000183373063074399,0.0000000426935433430922,0.0000039654260453321,0.0000000573471585246476,0.000000000672201998583285,0.000000000000122147880763426
"606",5.79,5.5,5.49,5.45,5.24,5.76,5.58,5.48,5.67,5.55,5.43,5.46,5.71,5.53,77.64,5.23,4.62,4.57575757575758,4.5,4.56,5.23,4.85,4.83,4.99,4.75757575757576,4.46,4.61,4.56,4.64,66.5353535353535,1.01796985528189,1.10554159678513,1.13257550420591,1.29001605189293,1.14697670227235,1.04562580942387,1.15627405789877,1.15889184268002,1.04499770431336,1.0480862791225,1.24117083856536,1.16705621202246,1.10366698241852,1.0096003809889,11.5937287123059,1.30155307384693,1.53596611915495,1.5124713462687,1.46680440124618,1.60378340561349,1.4484753391345,1.40255898883851,1.72945370016375,1.30651050396455,1.32550267007875,1.6044131058245,1.73435284702387,1.78840259404415,1.46004012674898,11.8539695678956,0.479289151775824,0.657613012071849,0.68475412208438,0.68778700164323,0.487729288291409,0.419565031473531,0.567947961022523,0.44155202072815,0.574808583769814,0.663575589322105,0.676270540259902,0.575033577767977,0.773883271723553,0.709055298670823,0.947179378163941,0.197533748410068,0.372185699718037,0.397954506697756,0.401637207398149,0.205823504920092,0.13880616394454,0.284496005456971,0.160440100832397,0.291214639198691,0.377285403324948,0.390399894263959,0.291434950858563,0.485514991557949,0.422378998060734,0.652916484433222,0.759867356529063,0.941462288511896,0.969909028705098,0.972293908515209,0.768438278604646,0.699286916218278,0.850019850670506,0.721575028964213,0.85700704719151,0.948266783927634,0.960522941613104,0.857236218754569,1.06042885645314,0.99404356179371,1.23927182870586,3.38908609369833,4.65002620232515,4.82976182415989,4.86338852873891,3.44876687134144,2.96677278903681,4.01599854600099,3.12224428103498,4.06451047467871,4.68038372517804,4.78195484934467,4.06610142249699,5.47218109282556,5.01377809926391,6.68072035457421,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.000846190082907148,0.00000605653214628224,0.00000274022014294138,0.00000234754430011634,0.000687975145177854,0.003379994463477,0.0000839961068602892,0.00206355783462159,0.0000693906102458859,0.0000053179407135263,0.00000338285693869759,0.0000689552611547063,0.000000133412142036139,0.0000011818680015243,0.000000000237662869511145
"607",5.9,5.48,5.37,5.57,5.36,5.91,5.75,5.43,5.64,5.75,5.38,5.82,5.63,5.79,78.78,5.07,4.18,4.49,4.38,4.58,4.91,4.95,4.72,4.78,4.7,4.26,4.83,4.14,4.56,64.55,1.17636660265343,1.41049457620189,1.52192727364438,1.43022919686166,1.53425532227833,1.03567671723674,1.38078443522719,1.3651876697866,1.30670377189122,1.0286305498481,1.44095927644179,1.07665775397381,1.51527575248224,1.18317327129165,13.0898835176273,1.40169450121896,1.72550680594825,1.52086498514178,1.68642829792446,1.59658726948793,1.68831396381243,1.48647097502641,1.64580887975696,1.41121052699983,1.51424215135139,1.69741336191634,1.67002691564834,1.97468831449268,1.51304095426823,13.2019091058984,0.641449352072218,0.824929835135553,0.578416054418963,0.761071523215461,0.498169703165537,0.714009789790432,0.557646236563445,0.469569723643728,0.632370899606852,0.811178494607097,0.711374577653047,0.704614571720665,0.846573517462927,0.905637682987352,1.08245725450081,0.35639717414699,0.535138093024939,0.294746837215127,0.47304795905566,0.216074644691451,0.427208798993906,0.27440461399943,0.187984573093717,0.347525765243227,0.521778042772023,0.424640003251009,0.418049377380464,0.556154305023438,0.613434627841499,0.784305429777153,0.92495860964898,1.11279608717802,0.860681702685958,1.04729864535823,0.779043809437485,0.999112293008213,0.839531017463512,0.750000309714111,0.915692949438244,1.09868086048565,0.996416219500795,0.989501116875632,1.13502454331531,1.19575879160437,1.37821150977305,4.53573186637982,5.8331348042745,4.09001914426816,5.38158835033627,3.52259175290041,5.04881164194396,3.9431543537717,3.32035935828373,4.47153751337042,5.73589814289374,5.03017787822186,4.98237741786537,5.98617874970984,6.4038254693843,7.65412865002095,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0.00000993530941237679,0.0000000218733348092731,0.0000627161233705265,0.000000207468379041274,0.000530538605959414,0.00000100511367018723,0.000111536064778097,0.00107028234178195,0.0000130675041506255,0.0000000358708716593016,0.00000109566634707509,0.00000136562768299289,0.00000000993174778955739,0.00000000107832828266661,0.000000000000836697569743318
"608",5.78,5.45,5.34,5.66,5.42,5.72,5.6,5.59,5.68,5.82,5.33,5.74,5.64,5.69,78.46,5.02,4.39,4.45454545454545,4.43,4.38,4.93,4.88,4.65,4.81,4.60606060606061,4.24,4.65,4.32,4.55,64.4141414141414,0.980414260000395,1.32096536478043,1.28094031118085,1.25706086575075,1.30407287396298,1.16410975219329,1.11010055054632,1.1814645935696,1.09986225032818,1.05772769595387,1.34881167302664,1.25223033347736,1.42502879644836,1.01199872240108,12.2626310884786,1.48378440536897,1.66299595776886,1.54042617527885,1.68328082726393,1.65620961929048,1.69523991925579,1.46528860879716,1.78871321052173,1.48864388154475,1.58962312192507,1.67645609859162,1.81116068594231,1.847083423053,1.55293791299464,14.0821279852174,0.604353140511905,0.705843267026389,0.625329379466579,0.827983790644187,0.697716640648837,0.54328005973196,0.553895815012256,0.620130921557401,0.664746312759453,0.900012043273355,0.71640807973372,0.700072467996773,0.800189287183313,0.869778349025333,1.06414870915926,0.32013033546346,0.419247392834673,0.339922971151036,0.538104370158946,0.411322803682681,0.260325986096617,0.270729908528276,0.335560759216562,0.379150804676974,0.607243954150251,0.4295464548187,0.413620276023728,0.511097391780221,0.578670735083948,0.765900473164047,0.887114580305494,0.990757892341193,0.909220498359599,1.11593166413055,0.982446452368524,0.824909836240069,0.835713358312202,0.903204869747588,0.94874837058553,1.19069834471021,1.00156616782443,0.984855634695324,1.08740514953146,1.15887259833196,1.36001829007882,4.27342203887355,4.99106560569227,4.41062253890471,5.85472953077047,4.9336016794949,3.84157014319902,3.91663486866016,4.38498779856701,4.70046625520963,6.34803598502492,5.06577011276546,4.9502598944252,5.65819271200151,6.15026168725053,7.50573767278921,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.0000298921638875014,0.00000131218309225302,0.0000169431321082056,0.0000000195832014114827,0.00000170713848543021,0.000164554651448105,0.000123545878436909,0.00001882209140262,0.00000485426082668184,0.00000000147099573948458,0.000000929041784683742,0.00000158211722198461,0.0000000530512710496495,0.00000000419834968713423,0.00000000000206085186770163
"609",6,5.47,5.62,5.39,5.35,5.85,5.75,5.54,5.86,5.76,5.32,5.73,5.68,5.73,79.05,4.99,4.2,4.38383838383838,4.29,4.35,4.75,4.87,4.6,4.84,4.75757575757576,4.08,4.57,4.19,4.4,63.3636363636364,0.932033727226042,1.3139115785941,1.09894347792631,1.37726856018305,1.21750697424008,1.0286305498481,1.13150476371204,1.15836875899611,1.0251385715644,0.996154221154151,1.24624689092142,1.05270215074437,1.27032963192133,1.07172097981978,12.0372947395361,1.35210273950681,1.74077655955698,1.5630103784049,1.57822941323753,1.68998834494816,1.68998834494816,1.40457405743816,1.62679582199631,1.43350950291566,1.53922130518814,1.64948721753401,1.75956261782882,1.82958294082934,1.4633571475939,12.8368526766466,0.869774100143449,0.823507122239034,0.915749699074098,0.742660575512373,0.678970665157453,0.786302084279277,0.689996476477966,0.665656040107911,0.818510642675952,0.774016672826501,0.848247333872286,0.800072074020165,0.946044988264738,1.03697596352865,1.26081283479717,0.578666613728221,0.533756129345644,0.622490152774268,0.455123494863291,0.393034946608881,0.497594837201561,0.403792648144668,0.380038965504903,0.528902271831952,0.48491496651034,0.557779006900169,0.510983449880218,0.652562028267864,0.740439553956285,0.955007013422218,1.15886823013903,1.11133545035967,1.20689758193426,1.02843925426647,0.963282349220427,1.07316136005607,0.974552705184692,0.949677702298543,1.10620628919739,1.06128616822349,1.13674419466613,1.08728490105617,1.23737054234726,1.33119234862058,1.56392813974478,6.1502316431186,5.8230747049064,6.45903806115237,5.25140329064703,4.80104761559576,5.55999535854993,4.87901187512394,4.70689899898088,5.78774425909525,5.45935549289038,5.99801441904503,5.65736388977644,6.68954826509544,7.33252735738562,8.8928646071937,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.0000000041990173397536,0.0000000230277284370845,0.000000000805739726096523,0.000000387838822455995,0.00000310638421008589,0.0000000865461485328741,0.00000218752419425231,0.0000047185989671816,0.0000000275735898553115,0.000000142779398189174,0.00000000933832579720099,0.0000000532721507705342,0.000000000223969913462709,0.00000000000564666940950306,0.000000000000000382706811637047
"610",5.8,5.47,5.36,5.56,5.2,5.71,5.61,5.36,5.61,5.54,5.35,5.69,5.69,5.49,77.44,5.09,4.12,4.33333333333333,4.27,4.42,4.87,4.83,4.73,4.75,4.68686868686869,4.06,4.57,4.22,4.52,63.5656565656566,1.00503781525921,1.3443108707333,1.35228949145028,1.26586896732017,1.33333333333333,1.06642989796457,1.03372426622667,1.32969199744934,1.17116017760858,1.29036836021754,1.18385605185561,1.17803980313815,1.28468052075372,1.05882534495124,12.1682813374392,1.37138873799775,1.65925625300353,1.60991823851209,1.58180947402689,1.70667140150858,1.70948039834425,1.45681956066056,1.75150728738929,1.5,1.49588868301377,1.65645355619721,1.75381258572819,1.86720771379744,1.4803766924385,13.1111119845986,0.590559576654542,0.894029635583527,0.690872617226667,0.900476064566484,0.509330632466861,0.589593759460128,0.617521929435169,0.405152712722785,0.639090319641745,0.610953597651142,0.89603282662225,0.749701909532597,0.917240242666386,0.753703464861378,1.0971248828687,0.306633879466199,0.602185368979834,0.403923182164733,0.608433040591107,0.227029262868006,0.305688635577947,0.333009757458511,0.124616494216795,0.354092195035298,0.325867255636956,0.604126929244564,0.46198001186192,0.624674587764606,0.465875851474842,0.797683015452252,0.873054567399152,1.18381399121103,0.976164221383499,1.19044692070792,0.790385321779929,0.872070330258369,0.900543633440914,0.684686173959643,0.922550670470612,0.89455648203529,1.18587499903857,1.03565081338623,1.20770208493428,1.03974981579157,1.39413244181385,4.17588681347083,6.3217441790285,4.8729172770538,6.36732731551136,3.60151144083351,4.16905745459526,4.36653943835009,2.86486230582407,4.51905098809356,4.30922613986837,6.33590887870343,5.30119304099003,6.48586795566596,5.32948831007278,7.73832782413272,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.0000444650329576419,0.00000000168061609644796,0.00000225624297595268,0.00000000131411607999471,0.000399999354948247,0.0000457070065696719,0.0000203306517812664,0.00462207793941296,0.0000106715161987655,0.0000258493436259654,0.00000000155711627770788,0.000000305690052841279,0.000000000689611066150911,0.000000266831121093534,0.000000000000512473280761166
"611",5.74,5.4,5.43,5.55,5.23,5.7,5.78,5.47,5.66,5.7,5.35,5.61,5.48,5.64,77.74,5.06,4.32,4.37,4.44,4.48,4.88,4.91,4.47,4.72,4.67,4.29,4.64,4.39,4.66,64.3,1.10663745854117,1.31040898851149,1.16562724259811,1.17529278535739,1.39880901722382,1.29099444873581,1.15102062746438,1.29064231131541,1.15662343819316,1.21854359168988,1.47281768022791,1.24636846214687,1.53399195341153,1.20201850437025,13.2013314296381,1.40576015598736,1.66896810798006,1.53514385862259,1.6163307992256,1.60479080734952,1.78817665726174,1.45014802448898,1.67847333230907,1.504739985593,1.44986937760655,1.59731466574816,1.72632616275199,1.92219886714369,1.40144225854667,12.8703715815226,0.537519337909447,0.719789990908601,0.7777155640458,0.785493749150961,0.498230537399815,0.525800802516729,0.66455039577531,0.667927247659109,0.70043812905238,0.769109841613454,0.689956933463723,0.644263296726053,0.626810596598647,0.750645094146603,1.03091978634588,0.254678677339838,0.432842557957651,0.489243188604152,0.496808709413335,0.216134365519581,0.243187498576933,0.378959528778537,0.382256215962822,0.413976863834691,0.480870588150963,0.403754073531731,0.35914640969956,0.342090969606833,0.462898323495801,0.734594090760915,0.819048802228556,1.00502677722367,1.06435742606342,1.07233245759184,0.779105616566356,0.80712964861893,0.948548235190549,0.951997971902247,0.985229593430069,1.05553616017423,0.974512278060334,0.927831131528271,0.910019327613469,1.03661692046299,1.32493597504002,3.80083568854673,5.08968383601675,5.49927949171106,5.5542795660429,3.52302191589627,3.71797313012908,4.69908091292926,4.72295886159022,4.95284550854556,5.43842784482185,4.87873226378874,4.55562945984593,4.43222023374489,5.30786236335477,7.28970371784557,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0.000191909349623174,0.000000831188927867519,0.000000116792068280738,0.0000000890312951406059,0.000529729375396881,0.000261385438686408,0.00000488396536525827,0.00000439568798851847,0.00000156352478272636,0.000000157360523949089,0.00000219029303870394,0.00000912095883589661,0.0000154335899042519,0.000000296062714345072,0.00000000000725733203921464
"612",5.83838383838384,5.51,5.44,5.62,5.33,5.77,5.58,5.54,5.68,5.85,5.55,5.66,5.68,5.68,78.6464646464647,5.02,4.13,4.37373737373737,4.22,4.14,4.79,4.82,4.54,4.63,4.64646464646465,4.16,4.54,4.15,4.57,62.8181818181818,0.911458471375553,1.23497024869084,1.2170505828486,1.19578383911934,1.24766448481419,0.993463485473773,1.04620526405933,1.16705621202246,0.993717639711979,0.998736575616788,1.08595254467814,1.13012022244172,1.35497586545281,1.09986225032818,11.3446140518742,1.38520319043376,1.67967649602926,1.58169283239127,1.6488747310781,1.6515679724664,1.67751018001096,1.44515910836311,1.68427066612456,1.48837244171361,1.56696203744654,1.62505633157995,1.77194751045227,1.89296944860009,1.41603372669987,13.3946102748674,0.697277940974147,0.936108111527499,0.756064053406697,0.972047986811253,0.813054805183799,0.710872250756838,0.602432236979665,0.690165157460697,0.829744376848168,0.916961779265749,1.00575540413351,0.75365192127485,0.929469440363483,0.875503167878244,1.27523956400307,0.410170396138234,0.642944344094769,0.467445303896791,0.677716151078161,0.523601302191772,0.424150312032637,0.318251175046653,0.403957197607145,0.539814281913337,0.6236640780764,0.710294105299128,0.465825672754007,0.636517310666197,0.584223238766985,0.968064555919128,0.982713959175541,1.22713284943609,1.04288761429889,1.26417489006583,1.10060647045555,0.995902316658738,0.885156192540183,0.974725158140094,1.11773943782171,1.20814552826921,1.29895137914793,1.03969701373645,1.2202948832717,1.16475868256929,1.57968928802918,4.91809581210635,6.61928393584828,5.33273066052938,6.87341723112969,5.74916566221772,5.02662589067504,4.25983919973702,4.8802046297914,5.86717875520746,6.46758720083427,7.11176466477821,5.32912384187717,6.57234144186684,6.1907422695701,8.97210562282556,197,198,197,198,198,198,198,198,198,197,198,198,198,198,196,0.00000183846540194823,0.000000000330902617926043,0.000000263920109767981,0.0000000000797353701122986,0.0000000335405500689878,0.00000111380323119214,0.0000316047392186105,0.00000217575096037919,0.000000018371355616006,0.000000000769035616064902,0.0000000000204114916010417,0.000000267299661306376,0.000000000428895942358184,0.0000000033871687590948,0.000000000000000236155463893824
"613",6.13,5.62,5.54,5.66,5.61,5.89,5.85,5.51,5.8,5.92,5.5,5.83,5.84,5.85,80.55,4.92,4.13,4.39393939393939,4.24,4.28,4.66,4.77,4.35,4.79,4.50505050505051,4.08,4.55,4.13,4.47,62.3535353535354,0.799684281135343,1.26155267488724,1.20117787310135,1.1910440204232,1.0039819709436,1.0239061667867,1.07661084384791,1.2512216252749,1.0150384378451,1.07946863097198,1.31425748134554,1.11965903900981,1.26905675621898,0.88048425610713,10.2675078364575,1.46114663704554,1.66760579601688,1.5038602153491,1.58986690250372,1.70014853777693,1.63435342295084,1.42740139676082,1.67196128706814,1.45848267633583,1.5410951405144,1.58706895842237,1.71372946723475,1.82383212943616,1.4664944802508,12.9853238439756,1.02733563269393,1.00772056032472,0.84257004095633,1.01090501255292,0.952617846650326,0.901940986038961,0.85427350827947,0.785560143441141,0.803834105403923,1.06443066399905,0.97456373779142,0.884284032975963,1.08839194835688,1.14095211660082,1.55542509827628,0.731134152129048,0.712192407813841,0.551533072443922,0.715268292339172,0.658922169729484,0.609852623664998,0.563627658010935,0.496873280412993,0.51464027860753,0.766172350965492,0.680148734509566,0.592737902195605,0.790025070964381,0.840638235287764,1.23643977375709,1.32123385204231,1.30097991079362,1.1316367414307,1.30426730441398,1.24414402740577,1.1919544020887,1.14293611169682,1.07240054044007,1.09114456977769,1.36030984038868,1.26676925371997,1.17378887518818,1.38435132586117,1.43877245259973,1.8713416286229,7.26435992432452,7.12566041746713,5.94288152016448,7.14817789511645,6.73602539245772,6.37768587458231,6.04062590692436,5.55474904457107,5.68396546880136,7.50772637892099,6.89120627690822,6.25283236212292,7.69609327271987,8.06774978657583,10.9708470788427,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.0000000000084161385852433,0.0000000000188375459896799,0.0000000125188501037482,0.0000000000165375231374123,0.000000000172776187171494,0.00000000124248169564616,0.00000000747578749611762,0.000000088824575708205,0.0000000466119980520996,0.00000000000203666529452536,0.0000000000720910766382922,0.00000000243261766156042,0.000000000000650140037158687,0.0000000000000675676476724909,0.000000000000000000000365840127621139
"614",5.87878787878788,5.6,5.39,5.56,5.45,5.83,5.76,5.54,5.71,5.78,5.53,5.68,5.75,5.74,79.1212121212121,4.93,4.09,4.4040404040404,4.3,4.23,4.69,4.91,4.45,4.69,4.65656565656566,3.96,4.62,4.2,4.51,62.7272727272727,1.09052250416783,1.26331294458641,1.23005296757103,1.24169971483374,1.20079939703482,1.06415423808029,1.1020641789594,1.06761321638409,1.05691565750097,1.05963591994056,1.1759801413839,1.24624689092142,1.29782257429259,1.12474463992966,11.4733699898475,1.43727435646698,1.74711884038386,1.53808250567686,1.66666666666667,1.71655633655457,1.73900586949596,1.45014802448898,1.71961353421945,1.56795562707777,1.46497625641842,1.62629901458757,1.70430233956492,1.94884062918952,1.43192319640546,13.7987119938843,0.743211146464849,0.990469151532631,0.708389144226379,0.857361504509851,0.823602254695835,0.790774264133908,0.659978990622587,0.761579900516312,0.762857472064669,0.879430748167816,1.1063228935657,0.710005406295679,0.936190817809837,0.955319340587579,1.2919378222482,0.454932024334205,0.695524109245903,0.421004262252642,0.566624262851414,0.533848538942417,0.501943791067967,0.374496070051189,0.473542754346237,0.474786158540789,0.587294271015324,0.807300333271905,0.423305253835228,0.643024405598166,0.661535870617951,0.984065603517014,1.02972180200753,1.28317608641916,0.994078843365092,1.14610947876842,1.11143311668595,1.0777477055533,0.943878756986972,1.04781955949794,1.04912867308986,1.16952495069859,1.40290821496324,0.995015515291252,1.22721804706024,1.24692836025094,1.59706067227744,5.2420755227578,7.00367453604809,4.99646622793497,6.06246133767217,5.82374739295955,5.59161844556889,4.66675619709884,5.3851831207046,5.39421691575755,6.20287036982582,7.8228842022223,5.02049637470785,6.61986875757915,6.75512783928138,9.08958828327737,197,198,197,198,198,198,198,198,198,197,198,198,198,198,196,0.000000407229181985399,0.0000000000379892203582923,0.00000128471451168854,0.00000000666776352102843,0.0000000229487133754846,0.0000000739726422043199,0.00000562901840850337,0.000000203884703471425,0.00000019514279477336,0.00000000320071968962725,0.000000000000302095279582935,0.00000114578807046344,0.000000000329832720129736,0.000000000155248695866067,0.000000000000000110652100603176
"615",5.95,5.67,5.58,5.7,5.43,5.84,5.74,5.6,5.61,5.87,5.65,5.7,5.81,5.74,79.89,4.9,4.25,4.4,4.21,4.19,4.72,4.86,4.39,4.65,4.69,4.1,4.46,4.13,4.41,62.36,0.79613967608604,0.985295935649833,1.03650539523122,1.19341628287971,1.21651099045549,0.981855592253975,1.04078447491895,1.16341538305773,1.09077861172558,0.970837397572453,0.978299906506541,0.96922336919512,1.0889249633274,0.848290020922066,9.85848862553475,1.45296631451356,1.78305718620938,1.59544807043493,1.66542377899331,1.70971673476378,1.70014853777693,1.44264067640287,1.81961811955424,1.42400062421959,1.561500185169,1.71446607997765,1.7889673111614,1.89446295793555,1.49811329155823,13.6341223747366,0.896266404737603,0.985766394393634,0.877111567257877,1.02845742769188,0.835720096584271,0.806763859210551,0.699598600804197,0.792311032713136,0.756870956474214,0.907583822893582,1.11048149512026,0.861880607017854,1.087299218059,1.09252649848067,1.4734758349898,0.604353313277185,0.690978827556545,0.585783049730935,0.732217108542798,0.545617304609332,0.517487804667253,0.413158160770838,0.503438074194946,0.468959310617101,0.615320224946549,0.811305598692569,0.571009103421388,0.788972010875747,0.794009221697975,1.15916483566907,1.18611532682166,1.2783242839918,1.16641257277624,1.32239252911501,1.12387604561943,1.09415067068899,0.98437102083864,1.07932385132535,1.04299480702326,1.19776179551148,1.40721331233476,1.15075405236159,1.38322075053397,1.38862938282013,1.78482782516622,6.33756052539646,6.97042102141551,6.20211537065205,7.27229221282604,5.90943347468615,5.7046819566401,4.94690914737268,5.60248504040375,5.35188585806065,6.41758675663263,7.85228995581715,6.09441621795503,7.68836650268347,7.72532895701673,10.419047548358,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0.00000000154330925419789,0.0000000000459398187068441,0.00000000318838704918598,0.00000000000803506984496683,0.0000000147806054604242,0.0000000419954012491633,0.00000160653031396428,0.0000000700783232856936,0.000000239521864988976,0.0000000010006714589177,0.000000000000252672028072156,0.00000000563734906092384,0.000000000000681087589113991,0.000000000000545127591219461,0.0000000000000000000151326678474618
"616",5.92,5.67,5.31,5.68,5.23,5.84,5.92,5.31,5.6,6.03,5.49,5.75,5.72,5.85,79.32,4.98,4.2,4.49494949494949,4.36,4.49,4.89,4.86,4.62,4.8,4.63636363636364,4.13,4.81,4.24,4.62,64.2323232323232,0.895330196975485,1.19810456365651,1.34611299749323,1.26235310176486,1.31698308434256,1.01224822284184,0.895330196975485,1.27679364824627,1.20604537831105,0.904031375159473,1.19337396240299,1.19235782033632,1.40043283352402,1.08595254467814,11.1036257614576,1.38520319043376,1.6143297699233,1.60594391706876,1.55388077230702,1.65447052777398,1.54981263122972,1.35601912921163,1.6983652270476,1.39262124764558,1.52833473103662,1.54824762459715,1.64344427678857,1.90225809463013,1.37642488154837,12.3922525853596,0.805983490279606,1.03409449682183,0.550309067868647,0.932439568222572,0.49489099771161,0.725786814846005,0.922540983843371,0.459253225359165,0.614119578862991,1.11129278605888,0.983905374456416,0.654720393413274,0.886068863245258,0.992155158049971,1.28271174813979,0.516729363490851,0.737658472225729,0.266499353272701,0.63939291187853,0.212855766553585,0.438686354357513,0.629808351378985,0.17784535957829,0.329682703070604,0.811328805634253,0.689179949581493,0.369360825342831,0.594468342462166,0.697153503725829,0.976000650641474,1.09334993942903,1.32821549548825,0.832771742136186,1.22335400916193,0.775712854095877,1.01116405786014,1.21315986704338,0.739530631534818,0.897073489989479,1.40879896204248,1.27640446556728,0.938508190733706,1.17562467658379,1.2849156891788,1.58670058136907,5.69916391501112,7.31215231090409,3.88148335550069,6.59334341736837,3.49940780430056,5.13208778473396,6.52334985598157,3.2474106993326,4.34248118673447,7.83825799724075,6.95726162324021,4.62957229963651,6.26545301798978,7.01559640246345,9.04732375134729,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.000000043179486686875,0.0000000000063633993072665,0.000141578311222129,0.000000000381954051401427,0.000575910299556657,0.000000681707033936314,0.000000000561573815617479,0.00136786234467517,0.000022472917831997,0.000000000000279994093890464,0.0000000000495206943060342,0.00000662184304278175,0.00000000227374789029637,0.0000000000354828428918743,0.000000000000000141419950102813
